Query_ID,Query_Text,Department,Device,Time_of_Day
Q01837,"Hello,

There seems to be a malfunction with my Tablet that needs urgent attention. Please look into this matter urgently.

Thank you.",Returns & Refunds,Tablet,2025-04-28 18:47:14
Q01837_aug_1,"Hello, There seems to be a malfunction with my tablet that needs urgent attention. Please consider this issue of urgency. Thank you.",Returns & Refunds,Tablet,2025-04-28 18:47:14
Q01838,"Hello team,

After the recent update, my Smartphone isn't working as expected. I would appreciate a prompt response.

Thank you.",Shipping,Smartphone,2025-05-23 06:27:35
Q01838_aug_1,"Hello team, After the recent update, my smartphone does not work as planned. I would appreciate a quick answer. Thank you.",Shipping,Smartphone,2025-05-23 06:27:35
Q01839,"Hi there,

I need assistance with my Gaming Console regarding a problem that just started this morning. Kindly resolve this issue as soon as possible.

Thank you.",Product Inquiry,Gaming Console,2025-04-30 03:21:45
Q01839_aug_1,"Hello, I need help with my game console about a problem that just started this morning. Please solve this problem as soon as possible. Thank you.",Product Inquiry,Gaming Console,2025-04-30 03:21:45
Q01840,"Good evening,

There seems to be a malfunction with my Tablet that needs urgent attention. Kindly resolve this issue as soon as possible.

Thank you.",Order Management,Tablet,2025-04-25 04:35:12
Q01840_aug_1,"Good evening, there seems to be a malfunction with my tablet that needs urgent attention.",Order Management,Tablet,2025-04-25 04:35:12
Q01841,"Hello team,

There seems to be a malfunction with my Tablet that needs urgent attention. Kindly resolve this issue as soon as possible.

Thank you.",Order Management,Tablet,2025-04-28 06:31:12
Q01841_aug_1,"Hello team, There seems to be a malfunction with my tablet that requires urgent attention. Please solve this problem as soon as possible. Thank you.",Order Management,Tablet,2025-04-28 06:31:12
Q01842,"Hi there,

I need assistance with my Router regarding a problem that just started this morning. 

Thank you.",Billing,Router,2025-05-01 13:58:38
Q01842_aug_1,"Hello, I need help with my Router for a problem that just started this morning.",Billing,Router,2025-05-01 13:58:38
Q01843,"Dear support,

My recent experience with the Printer has been quite disappointing due to several bugs. 

Thank you.",Warranty Claims,Printer,2025-04-24 01:08:03
Q01843_aug_1,"Dear support, My recent experience with the Printer has been quite disappointing due to several bugs. Thank you.",Warranty Claims,Printer,2025-04-24 01:08:03
Q01844,"Hello team,

Could you please assist with an unexpected error I've encountered on my Smart TV? 

Thank you.",Technical Support,Smart TV,2025-05-16 16:28:36
Q01844_aug_1,"Hello team, Can you help with an unexpected mistake that I encountered on my Smart TV? Thank you.",Technical Support,Smart TV,2025-05-16 16:28:36
Q01845,"Hello team,

I'm writing to report a serious issue with my Printer. Kindly resolve this issue as soon as possible.

Thank you.",Product Inquiry,Printer,2025-05-07 21:38:34
Q01845_aug_1,"Hello team, I am writing to report a serious problem with my printer. Please solve this problem as soon as possible. Thank you.",Product Inquiry,Printer,2025-05-07 21:38:34
Q01846,"Hello team,

After the recent update, my Laptop isn't working as expected. 

Thank you.",Product Inquiry,Laptop,2025-05-18 08:45:02
Q01846_aug_1,"Hello team, After the recent update, my laptop does not work as planned. Thank you.",Product Inquiry,Laptop,2025-05-18 08:45:02
Q01847,"Good morning,

I need assistance with my Gaming Console regarding a problem that just started this morning. Kindly resolve this issue as soon as possible.

Thank you.",Warranty Claims,Gaming Console,2025-05-04 22:47:50
Q01847_aug_1,"Hello, I need help with my game console about a problem that just started this morning. Please solve this problem as soon as possible. Thank you.",Warranty Claims,Gaming Console,2025-05-04 22:47:50
Q01848,"Hello,

This is to bring to your attention an ongoing issue with my Gaming Console that hasn't been resolved yet. 

Thank you.",Product Inquiry,Gaming Console,2025-04-30 20:04:49
Q01848_aug_1,"Hello, This is to bring to your attention an ongoing problem with my game console that has not yet been solved. Thank you.",Product Inquiry,Gaming Console,2025-04-30 20:04:49
Q01849,"Hello team,

After the recent update, my Smartphone isn't working as expected. 

Thank you.",Account Management,Smartphone,2025-04-25 08:48:04
Q01849_aug_1,"Hello team, After the recent update, my smartphone doesn't work as planned. Thank you.",Account Management,Smartphone,2025-04-25 08:48:04
Q01850,"Dear support,

My recent experience with the Laptop has been quite disappointing due to several bugs. 

Thank you.",Shipping,Laptop,2025-05-04 17:15:05
Q01850_aug_1,"Dear support, My recent experience with the Laptop has been quite disappointing due to several bugs. Thank you.",Shipping,Laptop,2025-05-04 17:15:05
Q01851,"Hi there,

I'm writing to report a serious issue with my Gaming Console. Looking forward to your swift assistance.

Thank you.",Product Inquiry,Gaming Console,2025-05-21 08:14:04
Q01851_aug_1,"Hello, I'm writing to report a serious problem with my game console.",Product Inquiry,Gaming Console,2025-05-21 08:14:04
Q01852,"Good morning,

My Smartphone has stopped functioning properly and I need help resolving the issue. Kindly resolve this issue as soon as possible.

Thank you.",Order Management,Smartphone,2025-05-04 09:26:10
Q01852_aug_1,"Hello, My Smartphone stopped working properly and I need help solving the problem.",Order Management,Smartphone,2025-05-04 09:26:10
Q01853,"I hope this message finds you well,

My Smartphone has stopped functioning properly and I need help resolving the issue. 

Thank you.",Warranty Claims,Smartphone,2025-04-29 21:41:39
Q01853_aug_1,"I hope this message will find you, my smartphone has stopped working properly and I need help to solve the problem. Thank you.",Warranty Claims,Smartphone,2025-04-29 21:41:39
Q01854,"To whom it may concern,

After the recent update, my Laptop isn't working as expected. 

Thank you.",Warranty Claims,Laptop,2025-05-07 18:39:43
Q01854_aug_1,"To whom this may concern, After the recent update, my laptop does not work as expected. Thank you.",Warranty Claims,Laptop,2025-05-07 18:39:43
Q01855,"Hello,

This is to bring to your attention an ongoing issue with my Smart TV that hasn't been resolved yet. 

Thank you.",Warranty Claims,Smart TV,2025-04-30 18:21:45
Q01855_aug_1,"Hello, This is to bring to your attention a permanent problem with my Smart TV that has not yet been solved. Thank you.",Warranty Claims,Smart TV,2025-04-30 18:21:45
Q01856,"I hope this message finds you well,

I need assistance with my Smartphone regarding a problem that just started this morning. Looking forward to your swift assistance.

Thank you.",Returns & Refunds,Smartphone,2025-05-17 18:01:23
Q01856_aug_1,"I hope this message will find you, I need help with my smartphone about a problem that just started this morning.",Returns & Refunds,Smartphone,2025-05-17 18:01:23
Q01857,"Good morning,

I'm writing to report a serious issue with my Smart TV. 

Thank you.",Technical Support,Smart TV,2025-05-13 04:28:22
Q01857_aug_1,"Hello, I'm writing to report a serious problem with my Smart TV.",Technical Support,Smart TV,2025-05-13 04:28:22
Q01858,"Good morning,

My Laptop has stopped functioning properly and I need help resolving the issue. 

Thank you.",Order Management,Laptop,2025-04-28 22:32:37
Q01858_aug_1,"Hello, my laptop stopped working properly and I need help solving the problem. Thank you.",Order Management,Laptop,2025-04-28 22:32:37
Q01859,"Hi there,

My Printer has stopped functioning properly and I need help resolving the issue. 

Thank you.",Shipping,Printer,2025-04-25 03:26:02
Q01859_aug_1,"Hello, my printer stopped working properly and I need help solving the problem. Thank you.",Shipping,Printer,2025-04-25 03:26:02
Q01860,"Hello team,

There seems to be a malfunction with my Smartphone that needs urgent attention. Looking forward to your swift assistance.

Thank you.",Product Inquiry,Smartphone,2025-05-17 12:12:31
Q01860_aug_1,"Hello team, there seems to be a malfunction with my smartphone that needs urgent attention.",Product Inquiry,Smartphone,2025-05-17 12:12:31
Q01861,"Hello,

After the recent update, my Printer isn't working as expected. 

Thank you.",Product Inquiry,Printer,2025-04-26 19:27:07
Q01861_aug_1,"Hello, After the recent update, my printer doesn't work as planned. Thank you.",Product Inquiry,Printer,2025-04-26 19:27:07
Q01862,"Good evening,

I've been facing persistent problems with my Laptop. 

Thank you.",Account Management,Laptop,2025-05-01 17:19:31
Q01862_aug_1,"Good evening, I've been confronted with persistent problems with my laptop.",Account Management,Laptop,2025-05-01 17:19:31
Q01863,"Dear support,

I'm writing to report a serious issue with my Gaming Console. Please look into this matter urgently.

Thank you.",Warranty Claims,Gaming Console,2025-05-02 21:39:40
Q01863_aug_1,"Dear support, I am writing to report a serious problem with my game console. Please consider this issue of urgency. Thank you.",Warranty Claims,Gaming Console,2025-05-02 21:39:40
Q01864,"Hello team,

There seems to be a malfunction with my Router that needs urgent attention. 

Thank you.",Billing,Router,2025-05-13 10:39:03
Q01864_aug_1,"Hello team, there seems to be a malfunction with my router that needs urgent attention. Thank you.",Billing,Router,2025-05-13 10:39:03
Q01865,"Hello team,

My recent experience with the Laptop has been quite disappointing due to several bugs. Please look into this matter urgently.

Thank you.",Account Management,Laptop,2025-05-14 11:46:37
Q01865_aug_1,"Hello team, My recent experience with the Laptop has been quite disappointing due to several bugs. Please consider this issue of urgency. Thank you.",Account Management,Laptop,2025-05-14 11:46:37
Q01866,"Hello,

My Smartphone has stopped functioning properly and I need help resolving the issue. Please look into this matter urgently.

Thank you.",Billing,Smartphone,2025-05-21 05:03:07
Q01866_aug_1,"Hello, My Smartphone stopped working properly and I need help solving the problem.",Billing,Smartphone,2025-05-21 05:03:07
Q01867,"Dear support,

I've been facing persistent problems with my Router. I would appreciate a prompt response.

Thank you.",Account Management,Router,2025-05-21 16:40:36
Q01867_aug_1,"Dear support, I have been confronted with persistent problems with my router. I would appreciate a quick answer. Thank you.",Account Management,Router,2025-05-21 16:40:36
Q01868,"Hi there,

My recent experience with the Gaming Console has been quite disappointing due to several bugs. I would appreciate a prompt response.

Thank you.",Technical Support,Gaming Console,2025-04-26 02:18:51
Q01868_aug_1,"Hello, My recent experience with the game console was quite disappointing due to several bugs. I would appreciate a quick answer. Thank you.",Technical Support,Gaming Console,2025-04-26 02:18:51
Q01869,"Hi there,

There seems to be a malfunction with my Smart TV that needs urgent attention. 

Thank you.",Returns & Refunds,Smart TV,2025-04-29 21:52:10
Q01869_aug_1,"Hello, there seems to be a malfunction with my Smart TV that needs urgent attention.",Returns & Refunds,Smart TV,2025-04-29 21:52:10
Q01870,"Good evening,

After the recent update, my Gaming Console isn't working as expected. Looking forward to your swift assistance.

Thank you.",Shipping,Gaming Console,2025-05-02 04:27:00
Q01870_aug_1,"Good evening, after the recent update, my game console doesn't work as planned.",Shipping,Gaming Console,2025-05-02 04:27:00
