Query_ID,Query_Text,Department,Device,Time_of_Day,Hour,Day_of_Week,Department_Code,Device_Code
Q01646,"Good evening,

I've been facing persistent problems with my Gaming Console. 

Thank you.",Warranty Claims,Gaming Console,2025-05-02 23:33:26,23,4,7,1
Q01646_aug_1,"Good evening, I've been confronted with persistent problems with my game console.",Warranty Claims,Gaming Console,2025-05-02 23:33:26,23,4,7,1
Q01649,"Hi there,

My Smartwatch has stopped functioning properly and I need help resolving the issue. I would appreciate a prompt response.

Thank you.",Product Inquiry,Smartwatch,2025-05-05 08:42:52,8,0,3,0
Q01649_aug_1,"Hello, My Smartwatch stopped working properly and I need help solving the problem. I would appreciate a quick answer. Thank you.",Product Inquiry,Smartwatch,2025-05-05 08:42:52,8,0,3,0
Q01650,"Hi there,

There seems to be a malfunction with my Smart TV that needs urgent attention. 

Thank you.",Billing,Smart TV,2025-05-22 18:16:20,18,3,1,3
Q01650_aug_1,"Hello, there seems to be a malfunction with my Smart TV that needs urgent attention.",Billing,Smart TV,2025-05-22 18:16:20,18,3,1,3
Q01651,"I hope this message finds you well,

I'm writing to report a serious issue with my Router. I would appreciate a prompt response.

Thank you.",Warranty Claims,Router,2025-04-26 09:50:26,9,5,7,7
Q01651_aug_1,"I hope this message will find you, I am writing to report a serious problem with my router. I would appreciate a quick answer. Thank you.",Warranty Claims,Router,2025-04-26 09:50:26,9,5,7,7
Q01652,"Good morning,

I need assistance with my Router regarding a problem that just started this morning. Looking forward to your swift assistance.

Thank you.",Returns & Refunds,Router,2025-05-20 13:33:49,13,1,4,7
Q01652_aug_1,"Hello, I need help with my Router for a problem that just started this morning.",Returns & Refunds,Router,2025-05-20 13:33:49,13,1,4,7
Q01654,"Hello team,

My Laptop has stopped functioning properly and I need help resolving the issue. 

Thank you.",Shipping,Laptop,2025-05-20 17:21:28,17,1,5,4
Q01654_aug_1,"Hello team, my laptop stopped working properly and I need help solving the problem. Thank you.",Shipping,Laptop,2025-05-20 17:21:28,17,1,5,4
Q01655,"To whom it may concern,

After the recent update, my Smartphone isn't working as expected. 

Thank you.",Order Management,Smartphone,2025-05-19 00:24:11,0,0,2,6
Q01655_aug_1,"To whom this may concern, After the recent update, my Smartphone does not work as expected. Thank you.",Order Management,Smartphone,2025-05-19 00:24:11,0,0,2,6
Q01656,"Good evening,

I noticed some irregular behavior with my Gaming Console that I believe your team should look into. 

Thank you.",Technical Support,Gaming Console,2025-04-24 01:27:51,1,3,6,1
Q01656_aug_1,"Good evening, I noticed an irregular behavior with my game console that I think your team should examine.",Technical Support,Gaming Console,2025-04-24 01:27:51,1,3,6,1
Q01657,"Dear support,

There seems to be a malfunction with my Smartphone that needs urgent attention. 

Thank you.",Shipping,Smartphone,2025-05-08 20:12:49,20,3,5,6
Q01657_aug_1,"Dear support, there seems to be a malfunction with my smartphone that needs urgent attention. Thank you.",Shipping,Smartphone,2025-05-08 20:12:49,20,3,5,6
Q01658,"I hope this message finds you well,

My recent experience with the Smartphone has been quite disappointing due to several bugs. 

Thank you.",Returns & Refunds,Smartphone,2025-05-23 04:20:54,4,4,4,6
Q01658_aug_1,"I hope this message finds you well, My recent experience with the Smartphone has been quite disappointing due to several bugs. Thank you.",Returns & Refunds,Smartphone,2025-05-23 04:20:54,4,4,4,6
Q01659,"Hello,

I'm writing to report a serious issue with my Gaming Console. 

Thank you.",Warranty Claims,Gaming Console,2025-05-12 05:36:40,5,0,7,1
Q01659_aug_1,"Hello, I'm writing to report a serious problem with my game console.",Warranty Claims,Gaming Console,2025-05-12 05:36:40,5,0,7,1
Q01661,"Good morning,

Could you please assist with an unexpected error I've encountered on my Router? Looking forward to your swift assistance.

Thank you.",Shipping,Router,2025-05-12 04:26:24,4,0,5,7
Q01661_aug_1,"Hello, could you help with an unexpected mistake I met on my router?",Shipping,Router,2025-05-12 04:26:24,4,0,5,7
Q01662,"Good morning,

After the recent update, my Laptop isn't working as expected. 

Thank you.",Warranty Claims,Laptop,2025-04-26 14:30:12,14,5,7,4
Q01662_aug_1,"Hello, after the recent update, my laptop doesn't work as planned.",Warranty Claims,Laptop,2025-04-26 14:30:12,14,5,7,4
Q01663,"Dear support,

I need assistance with my Smartphone regarding a problem that just started this morning. 

Thank you.",Technical Support,Smartphone,2025-05-19 07:54:22,7,0,6,6
Q01663_aug_1,"Dear support, I need help with my smartphone for a problem that just started this morning. Thank you.",Technical Support,Smartphone,2025-05-19 07:54:22,7,0,6,6
Q01664,"I hope this message finds you well,

I need assistance with my Router regarding a problem that just started this morning. Please look into this matter urgently.

Thank you.",Technical Support,Router,2025-05-07 22:29:39,22,2,6,7
Q01664_aug_1,"I hope this message will find you, I need help with my router on a problem that just started this morning. Please, look at this emergency issue. Thank you.",Technical Support,Router,2025-05-07 22:29:39,22,2,6,7
Q01666,"Dear support,

There seems to be a malfunction with my Smartwatch that needs urgent attention. 

Thank you.",Order Management,Smartwatch,2025-05-11 21:42:03,21,6,2,0
Q01666_aug_1,"Dear support, There seems to be a malfunction with my Smartwatch that needs urgent attention. Thank you.",Order Management,Smartwatch,2025-05-11 21:42:03,21,6,2,0
Q01668,"Hi there,

This is to bring to your attention an ongoing issue with my Laptop that hasn't been resolved yet. 

Thank you.",Product Inquiry,Laptop,2025-05-09 00:32:41,0,4,3,4
Q01668_aug_1,"Hello, This is to bring to your attention a permanent problem with my laptop that has not yet been solved. Thank you.",Product Inquiry,Laptop,2025-05-09 00:32:41,0,4,3,4
Q01669,"Dear support,

I noticed some irregular behavior with my Laptop that I believe your team should look into. 

Thank you.",Order Management,Laptop,2025-04-27 10:21:23,10,6,2,4
Q01669_aug_1,"Dear support, I noticed an irregular behavior with my laptop that I think your team should examine.",Order Management,Laptop,2025-04-27 10:21:23,10,6,2,4
Q01671,"Dear support,

I need assistance with my Smartphone regarding a problem that just started this morning. Please address this issue at your earliest convenience.

Thank you.",Billing,Smartphone,2025-04-26 17:15:52,17,5,1,6
Q01671_aug_1,"Dear support, I need help with my smartphone about a problem that just started this morning. Please address this problem as soon as possible. Thank you.",Billing,Smartphone,2025-04-26 17:15:52,17,5,1,6
Q01672,"To whom it may concern,

I need assistance with my Printer regarding a problem that just started this morning. I would appreciate a prompt response.

Thank you.",Warranty Claims,Printer,2025-05-06 11:56:28,11,1,7,2
Q01672_aug_1,"To whom it may interest me, I need help with my printer about a problem that just started this morning. I would appreciate a quick answer. Thank you.",Warranty Claims,Printer,2025-05-06 11:56:28,11,1,7,2
Q01673,"Good morning,

My Printer has stopped functioning properly and I need help resolving the issue. 

Thank you.",Technical Support,Printer,2025-05-15 04:33:50,4,3,6,2
Q01673_aug_1,"Hello, my printer stopped working properly and I need help solving the problem.",Technical Support,Printer,2025-05-15 04:33:50,4,3,6,2
Q01675,"Hi there,

I've been facing persistent problems with my Smart TV. 

Thank you.",Product Inquiry,Smart TV,2025-05-13 06:04:24,6,1,3,3
Q01675_aug_1,"Hello, I've been confronted with persistent problems with my Smart TV.",Product Inquiry,Smart TV,2025-05-13 06:04:24,6,1,3,3
Q01676,"Dear support,

This is to bring to your attention an ongoing issue with my Laptop that hasn't been resolved yet. Looking forward to your swift assistance.

Thank you.",Shipping,Laptop,2025-05-08 09:33:33,9,3,5,4
Q01676_aug_1,"Dear support, This is to bring to your attention a permanent problem with my laptop that has not yet been solved.",Shipping,Laptop,2025-05-08 09:33:33,9,3,5,4
Q01677,"To whom it may concern,

I need assistance with my Smart TV regarding a problem that just started this morning. 

Thank you.",Order Management,Smart TV,2025-04-25 23:01:49,23,4,2,3
Q01677_aug_1,"Whom it may interest me, I need help with my Smart TV about a problem that just started this morning. Thank you.",Order Management,Smart TV,2025-04-25 23:01:49,23,4,2,3
Q01678,"Hello,

My Smartwatch has stopped functioning properly and I need help resolving the issue. Kindly resolve this issue as soon as possible.

Thank you.",Product Inquiry,Smartwatch,2025-05-06 12:24:31,12,1,3,0
Q01678_aug_1,"Hello, My Smartwatch has stopped working properly and I need help solving the problem. Please fix this problem as soon as possible. Thank you.",Product Inquiry,Smartwatch,2025-05-06 12:24:31,12,1,3,0
Q01679,"Hello,

I need assistance with my Gaming Console regarding a problem that just started this morning. 

Thank you.",Order Management,Gaming Console,2025-05-22 21:32:48,21,3,2,1
Q01679_aug_1,"Hello, I need help with my game console about a problem that just started this morning. Thank you.",Order Management,Gaming Console,2025-05-22 21:32:48,21,3,2,1
Q01680,"Good morning,

Could you please assist with an unexpected error I've encountered on my Smart TV? Please look into this matter urgently.

Thank you.",Technical Support,Smart TV,2025-05-10 17:07:00,17,5,6,3
Q01680_aug_1,"Hello, could you help us with an unexpected mistake that I encountered on my Smart TV? Please consider this question of urgency. Thank you.",Technical Support,Smart TV,2025-05-10 17:07:00,17,5,6,3
Q01682,"I hope this message finds you well,

I need assistance with my Printer regarding a problem that just started this morning. 

Thank you.",Order Management,Printer,2025-05-18 09:30:11,9,6,2,2
Q01682_aug_1,"I hope this message will find you, I need help with my printer on a problem that just started this morning. Thank you.",Order Management,Printer,2025-05-18 09:30:11,9,6,2,2
Q01683,"To whom it may concern,

I've been facing persistent problems with my Smart TV. 

Thank you.",Shipping,Smart TV,2025-05-03 11:00:47,11,5,5,3
Q01683_aug_1,"To whom it may concern, I have been confronted with persistent problems with my Smart TV. Thank you.",Shipping,Smart TV,2025-05-03 11:00:47,11,5,5,3
Q01684,"Hi there,

My recent experience with the Gaming Console has been quite disappointing due to several bugs. 

Thank you.",Product Inquiry,Gaming Console,2025-05-11 16:28:50,16,6,3,1
Q01684_aug_1,"Hello, My recent experience with the game console has been quite disappointing due to several bugs. Thank you.",Product Inquiry,Gaming Console,2025-05-11 16:28:50,16,6,3,1
Q01685,"Good morning,

I noticed some irregular behavior with my Laptop that I believe your team should look into. 

Thank you.",Returns & Refunds,Laptop,2025-05-21 19:53:42,19,2,4,4
Q01685_aug_1,"Hello, I noticed an irregular behavior with my laptop that I think your team should examine.",Returns & Refunds,Laptop,2025-05-21 19:53:42,19,2,4,4
Q01686,"Hello,

I'm writing to report a serious issue with my Router. Kindly resolve this issue as soon as possible.

Thank you.",Account Management,Router,2025-05-16 13:31:45,13,4,0,7
Q01686_aug_1,"Hello, I am writing to report a serious problem with my router. Please solve this problem as soon as possible. Thank you.",Account Management,Router,2025-05-16 13:31:45,13,4,0,7
Q01687,"Hi there,

My Laptop has stopped functioning properly and I need help resolving the issue. 

Thank you.",Warranty Claims,Laptop,2025-05-03 22:30:07,22,5,7,4
Q01687_aug_1,"Hello, my laptop stopped working properly and I need help solving the problem. Thank you.",Warranty Claims,Laptop,2025-05-03 22:30:07,22,5,7,4
Q01688,"Hello team,

My Smart TV has stopped functioning properly and I need help resolving the issue. Looking forward to your swift assistance.

Thank you.",Shipping,Smart TV,2025-05-19 14:36:02,14,0,5,3
Q01688_aug_1,"Hello team, my Smart TV stopped working properly and I need help solving the problem.",Shipping,Smart TV,2025-05-19 14:36:02,14,0,5,3
Q01689,"To whom it may concern,

I need assistance with my Gaming Console regarding a problem that just started this morning. Looking forward to your swift assistance.

Thank you.",Account Management,Gaming Console,2025-05-13 00:09:50,0,1,0,1
Q01689_aug_1,"To whom it may concern, I need help with my game console about a problem that just started this morning.",Account Management,Gaming Console,2025-05-13 00:09:50,0,1,0,1
Q01690,"Hello,

I'm writing to report a serious issue with my Smartphone. Looking forward to your swift assistance.

Thank you.",Product Inquiry,Smartphone,2025-05-12 08:20:39,8,0,3,6
Q01690_aug_1,"Hello, I am writing to report a serious problem with my smartphone. I look forward to your quick help. Thank you.",Product Inquiry,Smartphone,2025-05-12 08:20:39,8,0,3,6
Q01691,"Hello,

After the recent update, my Smartwatch isn't working as expected. Please look into this matter urgently.

Thank you.",Warranty Claims,Smartwatch,2025-05-16 00:02:53,0,4,7,0
Q01691_aug_1,"Hello, After the recent update, my Smartwatch does not work as planned. Please consider this question of urgency. Thank you.",Warranty Claims,Smartwatch,2025-05-16 00:02:53,0,4,7,0
Q01693,"Good evening,

Could you please assist with an unexpected error I've encountered on my Laptop? 

Thank you.",Account Management,Laptop,2025-05-05 01:36:05,1,0,0,4
Q01693_aug_1,"Good evening, could you help us with an unexpected mistake I met on my laptop?",Account Management,Laptop,2025-05-05 01:36:05,1,0,0,4
